"Molecule_CanonicalSmiles","DRUGBANK_ID","COMMON_NAME","Molecule_InChIKey","Pattern","Target"
"O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl","DB07863","2-chloro-5-nitro-N-phenylbenzamide","DNTSIBUQMRRYIU-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1","DB07691","2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid","GYILVHHTCYNIOS-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C(Nc1ccccc1Oc1ccc(C(=O)O)c(C(=O)O)c1)c1cccc([N+](=O)[O-])c1","DB04044","4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid","NAQUAVBNIYTIIS-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C(Nc1ccccc1S(=O)(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1","DB07800","N-(2-(((5-CHLORO-2-PYRIDINYL)AMINO)SULFONYL)PHENYL)-4-(2-OXO-1(2H)-PYRIDINYL)BENZAMIDE","MIJGLXFQYBTIFY-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C(O)C1CC12CC(c1ccc(OCc3cc(-c4ccccc4)nc4ccccc34)cc1)NC2=O","DB07189","(1S,3R,6S)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid","BFZXMIUWGSTUAL-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1","DB08860","Pitavastatin","VGYFMXBACGZSIL-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)CN(CC(=O)O)Cc1cc2c(cc1O)Oc1cc(O)c(CN(CC(=O)O)CC(=O)O)cc1C21OC(=O)c2ccccc21","DB11184","Oftasceine","DEGAKNSWVGKMLS-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12","DB01765","(5-Oxo-5,6-Dihydro-Indolo[1,2-a]Quinazolin-7-Yl)-Acetic Acid","INSBKYCYLCEBOD-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6]2:[#7]:[#6]:[#7]:[#6]:[#6]:2:[#6]:1","P11166"
"O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21","DB02132","Zenarestat","SXONDGSPUVNZLO-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6]2:[#7]:[#6]:[#7]:[#6]:[#6]:2:[#6]:1","P11166"
"O=C(O)Cn1c2ccccc2c(=O)c2ccccc21","DB13674","Cridanimod","UOMKBIIXHQIERR-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)N1CCC(Cc2cnc3ccccc3c2)CC1","DB08385","4-(quinolin-3-ylmethyl)piperidine-1-carboxylic acid","QUAGUFNCKDDJFZ-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12","DB13596","Oxycinchophen","XAPRFLSJBSXESP-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1c(O)c(Cc2ccc(Cl)cc2)nc2c3c(ccc12)CCCC3","DB12211","PSI-697","DIEPFYNZGUUVHD-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1cc(-c2ccccc2)nc2ccccc12","DB13551","Cinchophen","YTRMTPPVNRALON-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1cc(=O)c2ccccc2[nH]1","DB11937","Kynurenic Acid","HCZHHEIFKROPDY-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1cc(O)c2c(Cl)cc(Cl)cc2n1","DB01931","5,7-Dichlorokynurenic acid","BGKFPRIGXAVYNX-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1","DB14775","Cavosonstat","BXSZILNGNMDGSL-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12","DB15408","Silmitasertib","MUOKSQABCJCOPU-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1ccc2ccccc2n1","DB02428","Quinaldic Acid","LOAUVZALPPNFOQ-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1","DB13248","Phthalylsulfathiazole","PBMSWVPMRUJMPE-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21","DB07764","Fluorescin","MURGITYSBWUQTI-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O","DB11491","Sarafloxacin","XBHBWNFJWIASRO-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5CC(CO)OC5=O)cc4F)CC3)c(F)cc2c1=O","DB11847","Cadazolid","XWFCFMXQTBGXQW-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O","DB00537","Ciprofloxacin","MYSWGUAQZAJSOK-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12","DB08976","Floctafenine","APQPGQGAWABJLN-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12","DB01419","Antrafenine","NWGGKKGAFZIVBJ-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1","DB12465","Ketanserin","FPCCSQOGAWCVBH-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6]2:[#7]:[#6]:[#7]:[#6]:[#6]:2:[#6]:1","P11166"
"O=C(c1ccc(O)c(F)c1)N(c1ccc(O)cc1)c1ccc(F)cc1","DB14969","GTX-758","FBCQEUMZZNVQKD-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C1NC(=O)C(=Cc2ccc3c(c2)OC(F)(F)O3)S1","DB07503","(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE","SRLVNYDXMUGOFI-UHFFFAOYSA-N","[#7]1-[#6](=[#8])-[#16]-[#6](=[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-1=[#8]","P11166"
"O=C1NC(=O)C(=Cc2ccc3nccc(-c4ccncc4)c3c2)S1","DB11962","GSK-1059615","QDITZBLZQQZVEE-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#7]1-[#6](=[#8])-[#16]-[#6](=[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-1=[#8], [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C1NC(=O)C(=Cc2ccc3nccnc3c2)S1","DB04769","5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE","SQWZFLMPDUSYGV-UHFFFAOYSA-N","[#7]1-[#6](=[#8])-[#16]-[#6](=[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]-1=[#8]","P11166"
"O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21","DB08358","2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE","OWFLADWRSCINST-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1","DB04823","Oxyphenisatin","SJDACOMXKWHBOW-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC(c2ccc(O)c(Br)c2)(c2ccc(O)c(Br)c2)c2cccc3c(Cl)ccc1c23","DB04696","4-CHLORO-3',3''-DIBROMOPHENOL-1,8-NAPHTHALEIN","GFGZCXHXQCQRFP-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21","DB13215","Sulfobromophthalein","OHTXTCNTQJFRIG-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccc([N+](=O)[O-])c3cccc1c23","DB08204","3-DIPHENOL-6-NITRO-3H-BENZO[DE]ISOCHROMEN-1-ONE","FLWABCQDXUKNQY-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21","DB04824","Phenolphthalein","KJFMBFZCATUALV-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC2(c3cc(I)c(O)c(I)c3Oc3c2cc(I)c(O)c3I)c2c(Cl)c(Cl)c(Cl)c(Cl)c21","DB14214","Rose bengal lactone","IICCLYANAQEHCI-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21","DB00693","Fluorescein","GNBHRKFJIUUOQI-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=C1Oc2ccccc2C(=O)C1CC1C(=O)Oc2ccccc2C1=O","DB04392","Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]","HIZKPJUTKKJDGA-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8]-[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=C1c2cccc3c(NCCO)ccc(c23)C(=O)N1c1cccc(Br)c1","DB08701","2-(3-BROMOPHENYL)-6-[(2-HYDROXYETHYL)AMINO]-1H-BENZO[DE]ISOQUINOLINE-1,3(2H)-DIONE","JZCUVYNOSDWORZ-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6](=[#8])-[#7]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1","P11166"
"O=CC(CC(=O)O)NC(=O)C(CCCCNC(=O)c1ccc2cccc(O)c2n1)c1cccs1","DB07916","3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID","QXMPYGCWDMKRMF-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl","DB05490","AMG-131","NMRWDFUZLLQSBN-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=S(=O)(O)c1cc(I)c(O)c2ncccc12","DB13379","Chiniofon","ZBJWWKFMHOAPNS-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1","DB12680","Intepirdine","JJZFWROHYSMCMU-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21","DB13212","Phenolsulfonphthalein","BELBBZDIHDAJOR-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"O=[N+]([O-])c1ccc(O)c2ncccc12","DB01422","Nitroxoline","RJIWZDNTCBHXAL-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1[nH]c(=O)n(CCCCN2CC=C(c3ccccc3)CC2)c2cccc(F)c12","DB07787","5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE","PNPFDRCIGCUCMN-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6]2:[#7]:[#6]:[#7]:[#6]:[#6]:2:[#6]:1","P11166"
"O=c1[nH]c2ccc(Cl)cc2c(NC2CN3CCC2CC3)c1-c1nc2ccccc2[nH]1","DB06852","CHIR-124","MOVBBVMDHIRCTG-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1","DB08278","1-(2-cyclopropylethyl)-3-(1,1-dioxo-2H-1,2,4-benzothiadiazin-3-yl)-6-fluoro-4-hydroxy-2(1H)-quinolinone","QEMCDXCXSVPAAB-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2[nH]1","DB08089","LGD-2226","ULBPQWIGZUGPHU-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccc2c(C(O)CNCCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1","DB12100","Abediterol","SFYAXIFVXBKRPK-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccc2c([nH]1)CCCC2NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2","DB04614","(R)-tacrine(10)-hupyridone","ROTFGKJJMRTWBD-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccc2ccc(F)c3c2n1CC3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1","DB15345","GSK-945237","SRICOHRDRMZREQ-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1","DB09128","Brexpiprazole","ZKIAIYBUSXZPLP-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccc2ccccc2[nH]1","DB04745","2-Hydroxyquinoline","LISFMEBWQUVKPJ-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"O=c1ccn(C2CC(F)C(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1","DB04685","1-{(2S,5S)-4-FLUORO-5-[(TRITYLOXY)METHYL]TETRAHYDROFURAN-2-YL}PYRIMIDINE-2,4(1H,3H)-DIONE","GJNIPWYJQUGERM-UHFFFAOYSA-N","[#6]1:[#6]:[#6]:[#6](-[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2)-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:1","P11166"
"OC(COc1cccc2ncccc12)CN1CCN(C2c3ccccc3C3C(c4ccccc42)C3(F)F)CC1","DB06191","Zosuquidar","IHOVFYSQUDPMCN-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1","DB00358","Mefloquine","XEEQGYMUWCZPDN-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1","DB12848","PF-04217903","PDMUGYOXRHVNMO-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1c(Br)cc(Br)c2cccnc12","DB13536","Broxyquinoline","ZDASUJMDVPTNTF-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1c(Cl)cc(Cl)c2cccnc12","DB01243","Chloroxine","WDFKMLRRRCGAKS-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1c(I)cc(Cl)c2cccnc12","DB04815","Clioquinol","QCDFBFJGMNKBDO-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1c(I)cc(I)c2cccnc12","DB09115","Diiodohydroxyquinoline","UXZFQZANDVDGMM-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1","DB03623","9-(4-Hydroxyphenyl)-2,7-Phenanthroline","IUSSGTWHFMSCOY-UHFFFAOYSA-N","[#6]1:[#6]:[#7]:[#6]2:[#6](:[#6]:1):[#6]:[#6]:[#6]:[#6]:2, [#6]1:[#6]:[#6]:[#6]2:[#6](:[#7]:1):[#6]:[#6]:[#6]:[#6]:2","P11166"
"Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O","DB08957","Hexoprenaline","OXLZNBCNGJWPRV-UHFFFAOYSA-N","[#6]1:[#6](-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-[#6]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:[#6]:[#6]:1","P11166"
